"Country","Code","Continent","Region","Year","CO2 Emissions Per Capita","CO2 Emissions","CO2 Emissions Per $1 GDP"
"Niue","570","Oceania","Polynesia","1990","","3.667",""
"Norway","578","Europe","Northern Europe","2011","9.21023558211028","45533.139","0.146531168"
"Norway","578","Europe","Northern Europe","2010","11.6114458243914","56794.496","0.184542236"
"Norway","578","Europe","Northern Europe","2009","10.8031616983023","52240.082","0.170765333"
"Norway","578","Europe","Northern Europe","2008","10.5329653367568","50325.908","0.161838973"
"Norway","578","Europe","Northern Europe","2007","9.55066044210223","45089.432","0.14555666"
"Norway","578","Europe","Northern Europe","2006","9.4789306635762","44257.023","0.147055238"
"Norway","578","Europe","Northern Europe","2005","9.17703942662251","42438.191","0.144389066"
"Norway","578","Europe","Northern Europe","2004","9.29448196382042","42647.21","0.148908694"
"Norway","578","Europe","Northern Europe","2003","9.34921501320281","42632.542","0.154750803"
"Norway","578","Europe","Northern Europe","2002","8.26493112644647","37495.075","0.137354367"
"Norway","578","Europe","Northern Europe","2001","9.10998792173961","41129.072","0.152832806"
"Norway","578","Europe","Northern Europe","2000","8.62300637727726","38730.854","0.146922422"
"Norway","578","Europe","Northern Europe","1999","9.17474948885786","40978.725","0.160432143"
"Norway","578","Europe","Northern Europe","1998","8.24724393027288","36618.662","0.146248777"
"Norway","578","Europe","Northern Europe","1997","7.81021097413572","34466.133","0.141264471"
"Norway","578","Europe","Northern Europe","1996","7.14345600304244","31330.848","0.135200326"
"Norway","578","Europe","Northern Europe","1995","7.14258674963094","31140.164","0.141133971"
"Norway","578","Europe","Northern Europe","1994","7.05408041742013","30575.446","0.144330865"
"Norway","578","Europe","Northern Europe","1993","7.41720681658601","31965.239","0.158519602"
"Norway","578","Europe","Northern Europe","1992","6.91984630045848","29655.029","0.15124727"
"Norway","578","Europe","Northern Europe","1991","7.44693077813337","31741.552","0.167675695"
"Norway","578","Europe","Northern Europe","1990","7.40166919199363","31385.853","0.170910993"
"Oman","512","Asia","Western Asia","2011","21.4411265106087","64854.562","0.475618512"
"Oman","512","Asia","Western Asia","2010","20.084472564265","56292.117","0.408320798"
"Oman","512","Asia","Western Asia","2009","14.4437080771276","38466.83","0.292424273"
"Oman","512","Asia","Western Asia","2008","14.807846701186","38404.491","0.309795704"
"Oman","512","Asia","Western Asia","2007","17.3522369392378","44590.72","0.389191999"
"Oman","512","Asia","Western Asia","2006","15.5010068867531","39603.6","0.361055305"
"Oman","512","Asia","Western Asia","2005","11.8515195305918","29893.384","0.287170385"
"Oman","512","Asia","Western Asia","2004","11.3581707150281","27986.544","0.275548009"
"Oman","512","Asia","Western Asia","2003","13.5575431298792","32390.611","0.323029938"
"Oman","512","Asia","Western Asia","2002","11.0339987411243","25470.982","0.247241087"
"Oman","512","Asia","Western Asia","2001","9.06012393787474","20285.844","0.194742996"
"Oman","512","Asia","Western Asia","2000","9.98645722873296","21895.657","0.219619102"
"Oman","512","Asia","Western Asia","1999","9.53260273619462","20707.549","0.218920834"
"Oman","512","Asia","Western Asia","1998","7.62742620795114","16560.172","0.174856134"
"Oman","512","Asia","Western Asia","1997","7.11097830164809","15485.741","0.167831917"
"Oman","512","Asia","Western Asia","1996","6.94135426595062","15104.373","0.173575496"
"Oman","512","Asia","Western Asia","1995","7.37791005291006","15896.445","0.188242035"
"Oman","512","Asia","Western Asia","1994","7.25664905847871","15306.058","0.190307584"
"Oman","512","Asia","Western Asia","1993","6.58437838811064","13457.89","0.173813694"
"Oman","512","Asia","Western Asia","1992","6.14529102262633","12079.098","0.165433464"
"Oman","512","Asia","Western Asia","1991","6.24448021151851","11771.07","0.174779182"
"Oman","512","Asia","Western Asia","1990","6.29026911728228","11386.035","0.179331071"
"Pakistan","586","Asia","Southern Asia","2011","0.927832444825602","163452.858","0.217735949"
"Pakistan","586","Asia","Southern Asia","2010","0.940187412590611","162792.798","0.222816776"
"Pakistan","586","Asia","Southern Asia","2009","0.942329364600335","160284.57","0.22290855"
"Pakistan","586","Asia","Southern Asia","2008","0.95247361769909","159070.793","0.227484755"
"Pakistan","586","Asia","Southern Asia","2007","0.969294190755766","158894.777","0.231099192"
"Pakistan","586","Asia","Southern Asia","2006","0.907828993404675","146074.945","0.222721321"
"Pakistan","586","Asia","Southern Asia","2005","0.864941844067169","136636.087","0.221199503"
"Pakistan","586","Asia","Southern Asia","2004","0.848212140459402","131601.296","0.229383796"
"Pakistan","586","Asia","Southern Asia","2003","0.780049608196364","118895.141","0.222507088"
"Pakistan","586","Asia","Southern Asia","2002","0.762116569995031","114084.037","0.223850372"
"Pakistan","586","Asia","Southern Asia","2001","0.73733484461672","108282.843","0.219318407"
"Pakistan","586","Asia","Southern Asia","2000","0.740094920731625","106449.343","0.219879127"
"Pakistan","586","Asia","Southern Asia","1999","0.714069147819599","100384.125","0.216184296"
"Pakistan","586","Asia","Southern Asia","1998","0.712146103425211","97663.211","0.218022776"
"Pakistan","586","Asia","Southern Asia","1997","0.708930044884376","94711.276","0.216824928"
"Pakistan","586","Asia","Southern Asia","1996","0.726049858667919","94447.252","0.218413823"
"Pakistan","586","Asia","Southern Asia","1995","0.666858434612975","84484.013","0.204842281"
"Pakistan","586","Asia","Southern Asia","1994","0.68723427144937","84839.712","0.21591304"
"Pakistan","586","Asia","Southern Asia","1993","0.648248429103794","78008.091","0.205946664"
"Pakistan","586","Asia","Southern Asia","1992","0.62059097898989","72789.95","0.195548288"
"Pakistan","586","Asia","Southern Asia","1991","0.597420683396007","68242.87","0.197460106"
"Pakistan","586","Asia","Southern Asia","1990","0.617202479782341","68565.566","0.208435661"
"Palau","585","Oceania","Micronesia","2011","","223.687","0.83287672"
"Palau","585","Oceania","Micronesia","2010","","216.353","0.872573927"
"Palau","585","Oceania","Micronesia","2009","","209.019","0.858078223"
"Palau","585","Oceania","Micronesia","2008","","209.019","0.765896232"
"Palau","585","Oceania","Micronesia","2007","","209.019","0.730075345"
"Palau","585","Oceania","Micronesia","2006","","201.685","0.704855413"
"Palau","585","Oceania","Micronesia","2005","","190.684","0.654098367"
"Palau","585","Oceania","Micronesia","2004","","187.017","0.657468998"
"Palau","585","Oceania","Micronesia","2003","","190.684","0.717586476"
"Palau","585","Oceania","Micronesia","2002","","183.35","0.657688567"
"Palau","585","Oceania","Micronesia","2001","","183.35","0.704547506"
"Palau","585","Oceania","Micronesia","2000","","117.344","0.474641144"
"Palau","585","Oceania","Micronesia","1999","","117.344","0.448516332"
"Palau","585","Oceania","Micronesia","1998","","117.344","0.424296675"
"Palau","585","Oceania","Micronesia","1997","","117.344","0.432782397"
"Palau","585","Oceania","Micronesia","1996","","117.344","0.442736399"
"Palau","585","Oceania","Micronesia","1995","","113.677","0.473506628"
"Palau","585","Oceania","Micronesia","1994","","110.01","0.508179733"
"Palau","585","Oceania","Micronesia","1993","","110.01","0.545276827"
"Palau","585","Oceania","Micronesia","1992","","113.677","0.494147783"
"Panama","591","Americas","Central America","2011","2.58435380006107","9666.212","0.159001123"
"Panama","591","Americas","Central America","2010","2.41068445687589","8866.806","0.161560058"
"Panama","591","Americas","Central America","2009","2.37817512139621","8599.115","0.165851385"
"Panama","591","Americas","Central America","2008","2.07524370476265","7374.337","0.147881472"
"Panama","591","Americas","Central America","2007","2.06194525747959","7198.321","0.157555445"
"Panama","591","Americas","Central America","2006","2.14981789460083","7370.67","0.180868875"
"Panama","591","Americas","Central America","2005","2.03181796169794","6838.955","0.182132504"
"Panama","591","Americas","Central America","2004","1.75727287725889","5804.861","0.165710105"
"Panama","591","Americas","Central America","2003","1.89867208918772","6153.226","0.1888677"
"Panama","591","Americas","Central America","2002","1.84708489987258","5870.867","0.187779771"
"Panama","591","Americas","Central America","2001","2.24862558155878","7007.637","0.229135191"
"Panama","591","Americas","Central America","2000","1.89543349967199","5790.193","0.190414554"
"Panama","591","Americas","Central America","1999","1.89371360046231","5669.182","0.19149743"
"Panama","591","Americas","Central America","1998","2.02784562408373","5947.874","0.208781384"
"Panama","591","Americas","Central America","1997","1.96540687880922","5647.18","0.212779268"
"Panama","591","Americas","Central America","1996","1.64293690764872","4624.087","0.1854873"
"Panama","591","Americas","Central America","1995","1.0826745264062","2984.938","0.123100927"
"Panama","591","Americas","Central America","1994","1.60619966580557","4338.061","0.182038499"
"Panama","591","Americas","Central America","1993","1.48984928505073","3942.025","0.170134303"
"Panama","591","Americas","Central America","1992","1.63819225752541","4246.386","0.193269008"
"Panama","591","Americas","Central America","1991","1.27810794205912","3245.295","0.159819929"
"Panama","591","Americas","Central America","1990","1.1133230335181","2768.585","0.149185764"
"Papua New Guinea","598","Oceania","Melanesia","2011","0.745637979420151","5229.142","0.318496483"
"Papua New Guinea","598","Oceania","Melanesia","2010","0.680049774418661","4664.424","0.314412282"
"Papua New Guinea","598","Oceania","Melanesia","2009","0.759670828294055","5093.463","0.369680738"
"Papua New Guinea","598","Oceania","Melanesia","2008","0.732182271167662","4796.436","0.369502575"
"Papua New Guinea","598","Oceania","Melanesia","2007","0.95664014587918","6120.223","0.502652572"
"Papua New Guinea","598","Oceania","Melanesia","2006","0.689859916996982","4308.725","0.379182912"
"Papua New Guinea","598","Oceania","Melanesia","2005","0.719449064536031","4385.732","0.394815515"
"Papua New Guinea","598","Oceania","Melanesia","2004","0.754549454052065","4488.408","0.429695387"
"Papua New Guinea","598","Oceania","Melanesia","2003","0.679904647388677","3945.692","0.38801769"
"Papua New Guinea","598","Oceania","Melanesia","2002","0.616104681987617","3487.317","0.350362886"
"Papua New Guinea","598","Oceania","Melanesia","2001","0.581381021933255","3208.625","0.321851092"
"Papua New Guinea","598","Oceania","Melanesia","2000","0.495593418086542","2665.909","0.267087938"
